"GraphName" "TotalNodes" "TotalEdges" "OrderingType" "K" "CompleteHeuristicName" "HeuristicName" "NormalizedLoad" "CuttedEdges" "MaxCuttedEdgesRatio" "MinCuttedEdgesRatio" "CuttedEdgesRatio" "MaxTime" "MinTime" "AvgTime" "MaxIOTime" "MinIOTime" "AvgIOTime" "MaxPartitioningTime" "MinPartitioningTime" "AvgPartitioningTime" "IterationTime"
"cs4.graph" "22499" "43858" ".bfs" "16" "Linear_Triangles_Parallel" "LT" "1.000711237553343" "41179.5" "0.9445711158739568" "0.9309134023439282" "0.9389279036891787" "860" "806" "824.0" "20" "10" "16.25" "844" "844" "807.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Exponentially_Triangles_Parallel" "ET" "1.000711237553343" "41179.5" "0.9445711158739568" "0.9309134023439282" "0.9389279036891787" "922" "870" "894.25" "19" "15" "17.5" "903" "903" "876.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Balance_Big_Parallel" "BB" "1.000711237553343" "8299.0" "0.19905148433581102" "0.16959277668840347" "0.18922431483423777" "938" "894" "906.5" "20" "10" "15.75" "924" "924" "890.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Unweighted_Dispersion_Based_Parallel" "UDB" "1.0014224751066856" "9599.0" "0.23539605089151353" "0.1844817365132929" "0.2188654293401432" "410" "351" "374.75" "23" "9" "14.75" "387" "387" "360.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Linear_Dispersion_Based_Parallel" "LDB" "1.0014224751066856" "9671.0" "0.23471202517214648" "0.19266724428838525" "0.2205070910666241" "406" "339" "369.75" "18" "11" "13.5" "388" "388" "356.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Exponentially_Dispersion_Based_Parallel" "EDB" "1.0014224751066856" "9499.0" "0.22819097998084728" "0.1902275525559761" "0.21658534360891968" "404" "365" "381.5" "19" "9" "14.25" "391" "391" "367.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Unweighted_Dispersion_Predict" "UD" "1.000711237553343" "6140.75" "0.1457886816544302" "0.13646313101372612" "0.1400143645401067" "414511" "372367" "395230.75" "84" "69" "77.25" "414429" "414429" "395153.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Linear_Dispersion_Predict" "LD" "1.000711237553343" "11525.75" "0.28678918327329106" "0.23129189657531124" "0.26279698116649186" "123060" "119577" "121296.25" "50" "34" "41.5" "123010" "123010" "121254.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Exponentially_Dispersion_Predict" "ED" "1.000711237553343" "6322.5" "0.15098727712161977" "0.13655433444297504" "0.14415842035660542" "420065" "373903" "397523.5" "83" "72" "77.5" "419982" "419982" "397446.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Unweighted_Index_With_Dispersion" "UIWD" "1.000711237553343" "7961.5" "0.19592776688403485" "0.15787313602991473" "0.1815290254913585" "439" "343" "381.75" "20" "12" "15.25" "419" "419" "366.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Linear_Index_With_Dispersion" "LIWD" "1.000711237553343" "8112.5" "0.19677139860458753" "0.1693419672579689" "0.18497195494550595" "406" "317" "375.75" "21" "9" "16.25" "388" "388" "359.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Exponentially_Index_With_Dispersion" "EIWD" "1.000711237553343" "7982.0" "0.19697660632039765" "0.15794153860185142" "0.18199644306625928" "423" "367" "385.25" "23" "11" "16.25" "400" "400" "369.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Unweighted_STC" "US" "1.000711237553343" "8131.5" "0.19125359113502668" "0.17080122212595195" "0.18540517123443842" "764" "667" "701.0" "22" "8" "15.25" "756" "756" "685.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Linear_STC" "LS" "1.000711237553343" "8128.5" "0.19266724428838525" "0.1709608281271376" "0.1853367686625017" "734" "662" "699.25" "24" "11" "17.25" "715" "715" "682.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Exponentially_STC" "ES" "1.000711237553343" "8131.5" "0.19125359113502668" "0.17080122212595195" "0.18540517123443842" "927" "674" "751.25" "19" "14" "16.5" "908" "908" "734.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "32" "Hashing" "H" "1.0014224751066856" "42752.25" "0.9788864061288705" "0.9714077249304574" "0.9747879520269962" "61" "57" "58.0" "14" "7" "10.0" "50" "50" "48.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "32" "Unweighted_Deterministic_Greedy_Parallel" "UDG" "1.0028449502133712" "9222.5" "0.2177709881891559" "0.20356605408363354" "0.21028090656208673" "987" "959" "972.0" "18" "16" "17.0" "970" "970" "955.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "32" "Linear_Deterministic_Greedy_Parallel" "LDG" "1.0014224751066856" "9033.0" "0.21355282958639246" "0.19973551005517806" "0.20596014410141822" "1032" "972" "991.75" "24" "9" "16.25" "1023" "1023" "975.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "32" "Exponentially_Deterministic_Greedy_Parallel" "EDG" "1.0014224751066856" "8941.75" "0.21236718500615623" "0.1973870217520179" "0.20387956587167677" "1043" "991" "1007.75" "20" "16" "17.75" "1027" "1027" "990.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "32" "Unweighted_Randomized_Greedy_Parallel" "URG" "1.0028449502133712" "11420.5" "0.26549318254366366" "0.25616763190295955" "0.26039719093437913" "1641" "1594" "1622.75" "27" "19" "22.5" "1616" "1616" "1600.25" "4"
